order_id,product_id,add_to_cart_order
886814,6182,2
887727,14715,1
887727,11266,2
887727,10441,3
894015,14947,1
894015,21709,2
894015,13712,3
894015,47209,4
894015,27509,5
894015,32655,6
894015,31343,7
894015,23909,8
894015,6873,9
894015,12456,10
894015,10132,11
894015,43304,12
894015,29987,13
894015,2086,14
894015,45437,15
894015,3469,16
894015,37119,17
894015,5031,18
894015,8193,19
894015,34635,20
894015,9666,21
894015,26369,22
894015,27344,23
894015,42342,24
894015,8854,25
894015,14462,26
899785,38231,1
899785,6638,2
899785,29675,3
899785,12023,4
899785,40476,5
900554,7350,1
900554,27629,2
900554,48544,3
900554,12855,4
900554,32498,5
900554,9641,6
900554,19766,7
900554,48682,8
900554,15844,9
900590,38547,1
900590,33736,2
900590,25718,3
900590,19548,4
903277,15655,1
905479,26165,1
905479,8518,2
905479,35939,3
905479,11408,4
905479,45535,5
905479,7461,6
905479,16185,7
905479,23734,8
905479,28842,9
905479,49683,10
905479,22475,11
905479,26209,12
905479,23543,13
905479,28851,14
910390,14947,1
910390,13198,2
910390,2314,3
910390,21903,4
910390,37524,5
910390,7628,6
910390,45007,7
910390,42469,8
910390,44021,9
910390,9366,10
910390,34126,11
910390,41658,12
910390,20580,13
912404,7350,1
912404,47141,2
912404,17762,3
912404,38760,4
912404,21553,5
913794,19164,1
913794,38340,2
917141,24852,1
920597,48857,1
920597,117,2
920597,30967,3
920597,18531,4
920597,19730,5
920597,45,6
920597,48953,7
920597,22025,8
920597,35108,9
920597,22849,10
920597,33754,11
920597,45007,12
920597,48745,13
920597,43768,14
920597,48364,15
920597,32347,16
920597,33825,17
920597,39275,18
920597,9839,19
920597,47209,20
920597,18740,21
920597,24964,22
920597,41169,23
920968,44669,1
927478,24852,1
927478,7054,2
927478,33274,3
927478,30639,4
927478,5959,5
932035,8143,1
932035,42014,2
932035,38892,3
932035,19356,4
932035,15235,5
933179,1194,1
933179,14233,2
935755,6182,1
935755,46069,2
935755,47018,3
935755,31528,4
935755,36696,5
935755,4656,6
939629,26165,1
939629,39180,2
939629,15630,3
939629,18849,4
939629,24852,5
939629,49424,6
939629,20842,7
939629,45771,8
939629,38293,9
939629,48017,10
939629,46667,11
939629,7620,12
939629,32463,13
939629,27544,14
939629,4392,15
939800,31060,1
939800,14408,2
939800,25839,3
939800,37520,4
939800,34287,5
939800,14882,6
939800,44277,7
939800,43687,8
940313,9185,1
940313,24098,2
940313,32599,3
940313,2627,4
940313,34594,5
944694,12341,1
944694,6184,2
944694,10441,3
944694,49083,4
944694,27839,5
944694,49243,6
944694,196,7
944694,46149,8
947722,13914,1
947722,46061,2
947722,13575,3
947722,9387,4
949025,42828,1
949025,24852,2
949025,23288,3
949025,35163,4
949025,22888,5
949025,6753,6
949025,21653,7
954107,30489,1
954107,35004,2
954107,30561,3
954107,47209,4
954107,27156,5
954107,5876,6
954107,8467,7
954107,46616,8
954107,8638,9
954107,1463,10
954107,36606,11
954107,29820,12
963053,3703,1
963053,39132,2
963053,28956,3
964058,49075,1
964058,39121,2
964058,21724,3
964058,48017,4
964058,36695,5
964058,28289,6
965677,16768,1
965677,1194,2
970922,43154,1
970922,196,2
970922,13575,3
970922,13176,4
970922,47482,5
970922,3298,6
971516,21903,1
971516,25890,2
971516,41149,3
971516,5373,4
971516,48679,5
971516,7371,6
971516,6567,7
971516,12857,8
971516,32653,9
971516,28204,10
971516,9076,11
971516,30962,12
971516,46906,13
973757,29926,1
973757,31338,2
973757,35140,3
973757,25659,4
973757,29127,5
973757,32655,6
973757,14129,7
973757,42445,8
973757,49175,9
973757,28849,10
973757,24009,11
973757,6348,12
973757,43086,13
973757,11182,14
973757,16349,15
973757,9339,16
973757,47209,17
973757,22922,18
973757,38061,19
973757,21137,20
973757,5876,21
973757,20734,22
973757,16973,23
973757,32299,24
973757,42768,25
976101,29126,1
976101,36361,2
976101,47652,3
976101,39216,4
976101,49273,5
976101,32864,6
976101,32035,7
976101,16048,8
976101,3822,9
976101,20082,10
976101,31915,11
976101,3583,12
979759,24759,1
979759,49683,2
979759,47144,3
979759,19395,4
979759,28204,5
979759,28745,6
983132,35458,1
983132,17341,2
983132,39097,3
983132,31225,4
983132,7963,5
983132,31678,6
986094,21386,1
989260,28058,1
989260,22035,2
989260,49131,3
989260,13176,4
989260,16797,5
989260,26351,6
989260,13730,7
994572,16290,1
994572,14766,2
994572,37103,3
994572,37552,4
994572,9604,5
994572,8736,6
994572,5073,7
994572,25010,8
994572,19894,9
994572,6287,10
994572,45603,11
994572,46676,12
994572,33754,13
994572,4957,14
994572,33787,15
994572,45446,16
994572,4920,17
994572,46906,18
994572,39275,19
994572,27086,20
994572,36929,21
994572,35958,22
994572,2966,23
994572,13176,24
994572,14233,25
998554,35951,1
998554,8670,2
998554,24964,3
998554,42585,4
998554,16145,5
998554,32850,6
998554,23516,7
998554,8518,8
998554,41570,9
998554,18963,10
998554,35939,11
998554,49175,12
998554,32734,13
998866,49401,1
998866,25659,2
998866,8424,3
1000935,47766,1
1000935,49585,2
1000935,16521,3
1002033,36506,1
1002033,12409,2
1002033,49585,3
1002033,6631,4
1002033,43304,5
1002033,34584,6
1002033,8467,7
1007361,25718,1
1007361,23291,2
1007361,35633,3
1007361,33929,4
1007361,5876,5
1007361,46667,6
1007361,13984,7
1007361,12312,8
1007361,3098,9
1007361,48747,10
1007361,6508,11
1007361,33370,12
1007361,4957,13
1007361,46524,14
1007361,29668,15
1007361,35767,16
1007361,41009,17
1007570,3376,1
1007570,24964,2
1007570,5876,3
1007570,2846,4
1007570,26209,5
1007570,21903,6
1007570,22947,7
1007570,31717,8
1007570,17794,9
1007570,47209,10
1007570,35951,11
1007570,26894,12
1007570,34126,13
1007570,8518,14
1007570,27695,15
1009350,40648,1
1009350,7901,2
1009350,20754,3
1009350,4649,4
1009350,15137,5
1009350,47194,6
1009350,27778,7
1009350,36816,8
1009350,35771,9
1009350,43488,10
1009350,43130,11
1010419,11699,1
1010419,19204,2
1010419,3765,3
1010419,594,4
1010419,5322,5
1010419,6069,6
1010419,32818,7
1010419,29285,8
1010419,27582,9
1010419,9532,10
1010419,43295,11
1010419,1831,12
1010419,36316,13
1010419,49520,14
1010419,29161,15
1010713,28204,1
1010713,35951,2
1010713,26894,3
1010713,25968,4
1010713,34126,5
1010713,38693,6
1010713,9159,7
1010713,8518,8
1010713,36695,9
1010713,35163,10
1010713,45063,11
1010713,15937,12
1010713,7862,13
1010713,21616,14
1010713,6615,15
1010713,27344,16
1010713,26604,17
1010713,27966,18
1010713,27695,19
1014379,8518,1
1014994,49533,1
1014994,32655,2
1016285,38689,1
1016285,32553,2
1020460,47546,1
1020460,34126,2
1020460,26209,3
1020460,343,4
1020460,22031,5
1020460,36216,6
1020460,21019,7
1020460,38450,8
1020460,38739,9
1020460,10807,10
1020460,24830,11
1020460,41620,12
1020460,21137,13
1023454,45007,1
1023454,8277,2
1023454,30391,3
1023454,45613,4
1023454,35383,5
1023454,28380,6
1023454,33636,7
1023454,47223,8
1023454,6750,9
1023454,6348,10
1023454,13176,11
1023454,18288,12
1023454,24964,13
1023454,21137,14
1023454,47672,15
1023454,24009,16
1023723,16797,1
1023723,14335,2
1023723,49175,3
1023723,28849,4
1023723,6348,5
1023723,24489,6
1023723,2228,7
1023723,1463,8
1023723,13176,9
1023723,12935,10
1023723,47672,11
1025119,1194,1
1025119,14233,2
1025119,5258,3
1025119,18362,4
1025119,33754,5
1025119,4957,6
1025119,46676,7
1025119,33370,8
1025119,22124,9
1025119,40571,10
1025119,33787,11
1025119,39275,12
1025119,25824,13
1025119,21386,14
1025119,2966,15
1025119,47209,16
1025119,16290,17
1025119,37552,18
1025119,14766,19
1025119,8615,20
1025119,4125,21
1030102,18000,1
1030102,27790,2
1030102,42489,3
1030102,30450,4
1032510,42367,1
1035233,29307,1
1035233,20339,2
1035645,18918,1
1035645,44422,2
1035645,33274,3
1035645,24852,4
1035645,7054,5
1035645,5959,6
1035645,14013,7
1035645,989,8
1043148,3765,1
1043148,31988,2
1043148,20169,3
1043148,1782,4
1043148,36866,5
1043148,47144,6
1043148,43227,7
1043148,9532,8
1043148,47965,9
1043148,14761,10
1043148,1545,11
1043148,6069,12
1043148,32648,13
1047678,19057,1
1047678,35503,2
1047678,25005,3
1047678,16759,4
1047678,4562,5
1047678,40448,6
1047678,31355,7
1047678,27104,8
1047678,13212,9
1048460,37158,1
1048460,22849,2
1048460,19519,3
1048460,39984,4
1048460,7063,5
1048460,40706,6
1048460,329,7
1048460,13176,8
1048460,26604,9
1048460,40723,10
1048460,7156,11
1048460,2846,12
1048460,33731,13
1049206,36543,1
1049206,39185,2
1049206,49615,3
1049206,48800,4
1049206,39170,5
1049206,9875,6
1049206,3696,7
1049206,29267,8
1049206,33027,9
1049206,35507,10
1049206,1330,11
1049206,41210,12
1049206,28862,13
1053617,47144,1
1053617,49520,2
1053617,36316,3
1057378,13176,1
1057378,14992,2
1057378,42736,3
1057378,21616,4
1057378,19895,5
1057378,18761,6
1057378,45056,7
1057378,37646,8
1057378,38693,9
1057378,47144,10
1057378,8239,11
1057378,44661,12
1057378,22935,13
1057378,35345,14
1057378,12797,15
1057378,10978,16
1057378,33443,17
1057378,28342,18
1057378,20144,19
1057378,5746,20
1060278,34137,1
1060278,48900,2
1060278,24035,3
1060278,36205,4
1060278,25718,5
1060278,6287,6
1060278,48559,7
1060278,2966,8
1062536,9875,1
1062536,19541,2
1062536,6128,3
1062536,49615,4
1062536,39170,5
1062536,36543,6
1062536,35507,7
1062536,39185,8
1062536,32987,9
1062536,17817,10
1062536,20305,11
1063629,14013,1
1063629,8467,2
1063629,24852,3
1063629,5959,4
1063629,7054,5
1063629,18963,6
1063629,49585,7
1063629,7762,8
1063629,43304,9
1066317,13176,1
1066317,1463,2
1066317,32579,3
1066317,33754,4
1066317,8467,5
1066317,29820,6
1066317,44643,7
1066317,2326,8
1066317,46616,9
1066317,5134,10
1066317,8638,11
1067581,30908,1
1070540,38689,1
1070540,32553,2
1071381,24838,1
1071381,13176,2
1071381,47719,3
1071381,19611,4
1071381,27086,5
1071381,19240,6
1071381,44408,7
1071381,39054,8
1071381,6649,9
1071381,33401,10
1071381,40545,11
1071381,25931,12
1071381,5605,13
1071381,2350,14
1072501,117,1
1072501,38689,2
1072501,45007,3
1072501,27104,4
1072501,32537,5
1072501,35108,6
1072501,19730,7
1072501,42356,8
1072501,25705,9
1072501,37646,10
1072501,46584,11
1072501,48364,12
1072501,9385,13
1072501,6788,14
1072501,13176,15
1072501,26324,16
1072501,24964,17
1072501,24263,18
1072501,6336,19
1072501,33825,20
1072501,21555,21
1072501,30442,22
1072501,27243,23
1072501,33290,24
1072501,29662,25
1072501,3376,26
1072501,21681,27
1072926,27325,1
1072926,38241,2
1072926,33819,3
1072926,49306,4
1072926,22021,5
1072926,48871,6
1072926,8524,7
1072926,48205,8
1072926,47504,9
1072926,13544,10
1072926,3919,11
1072926,2138,12
1076291,13176,1
1076291,6182,2
1076291,5612,3
1076291,22825,4
1076291,8518,5
1076291,47739,6
1077695,22935,1
1077695,34243,2
1077695,19678,3
1077695,30909,4
1077695,34126,5
1077695,41950,6
1077695,20367,7
1077695,5612,8
1077695,6341,9
1077695,14955,10
1077695,21174,11
1077695,47209,12
1082944,45603,1
1082944,48988,2
1082944,23729,3
1082944,18523,4
1082944,46842,5
1082944,47766,6
1082944,28199,7
1084179,30233,1
1084179,26384,2
1084179,5991,3
1084179,27521,4
1084179,18362,5
1084179,20995,6
1084179,49175,7
1084179,41842,8
1084179,42507,9
1084179,34304,10
1084179,22935,11
1084179,23165,12
1084179,5652,13
1084179,30336,14
1084179,42450,15
1084179,7398,16
1089019,39054,1
1089019,32548,2
1089019,16891,3
1089019,17003,4
1089019,44022,5
1089019,32347,6
1089019,39982,7
1089058,33219,1
1089058,7628,2
1089058,28299,3
1089058,27323,4
1089058,35042,5
1089058,22395,6
1089058,17559,7
1089058,17264,8
1089058,24703,9
1089058,29,10
1089058,8536,11
1094601,44570,1
1094601,16145,2
1094601,13852,3
1094601,42768,4
1094601,44479,5
1094601,16757,6
1094601,32515,7
1094601,48726,8
1094601,47029,9
1094601,11777,10
1094601,26604,11
1094601,4605,12
1094601,38739,13
1094601,41177,14
1094601,37131,15
1094601,15975,16
1094601,25890,17
1094601,11136,18
1094601,47167,19
1094601,35899,20
1094601,19019,21
1094601,28156,22
1094601,31433,23
1094601,5025,24
1094601,28849,25
1097156,43713,1
1097156,27582,2
1097156,11699,3
1097156,29285,4
1097156,32818,5
1097156,1831,6
1097156,47144,7
1097156,12302,8
1099991,10017,1
1099991,40604,2
1099991,30489,3
1099991,44359,4
1099991,24507,5
1099991,45302,6
1099991,445,7
1099991,20115,8
1099991,5463,9
1099991,33000,10
1099991,46650,11
1102893,8903,1
1103927,7249,1
1103927,35652,2
1103927,37687,3
1103927,16797,4
1107137,26165,1
1107137,40516,2
1107137,13198,3
1107137,2450,4
1107137,35221,5
1107137,20330,6
1107137,42701,7
1110781,44632,1
1110781,6348,2
1110781,36574,3
1110781,33894,4
1110781,23729,5
1111867,1194,1
1120389,28647,1
1120389,48988,2
1120389,19213,3
1120389,19677,4
1120389,1940,5
1120389,22557,6
1120389,12863,7
1120389,24117,8
1120389,30887,9
1120389,40225,10
1120389,41406,11
1120389,27356,12
1120389,18752,13
1120389,22788,14
1120389,31670,15
1120389,10612,16
1120389,12440,17
1120389,37646,18
1120389,10246,19
1120389,37084,20
1120389,10755,21
1120389,100,22
1120389,19809,23
1120389,27687,24
1120389,36133,25
1120389,44571,26
1120389,9804,27
1120389,15623,28
1120389,9694,29
1120389,6631,30
1120389,36691,31
1120389,26246,32
1120389,41385,33
1120389,11281,34
1120389,49198,35
1122034,1695,1
1122034,13176,2
1122034,40146,3
1122034,42585,4
1122034,21137,5
1122034,21903,6
1122089,12341,1
1122089,6184,2
1122089,10441,3
1122089,196,4
1122089,46149,5
1122089,3298,6
1122089,14444,7
1122089,49243,8
1128333,8277,1
1128333,1463,2
1128333,13176,3
1128333,47209,4
1128333,47672,5
1128333,33100,6
1132197,24799,1
1132197,5450,2
1132197,39928,3
1132197,13176,4
1132197,27555,5
1132197,34217,6
1132197,5699,7
1132197,6975,8
1132197,25246,9
1132197,29926,10
1132197,5322,11
1136841,6258,1
1136841,30727,2
1136841,4942,3
1136841,19677,4
1136841,47280,5
1136841,21137,6
1136841,39275,7
1136841,6111,8
1136841,34969,9
1136841,6873,10
1136841,44142,11
1136841,7969,12
1136841,48230,13
1136841,28842,14
1136841,33368,15
1136841,47766,16
1136841,42450,17
1136841,45290,18
1137431,36994,1
1137431,33318,2
1137431,32648,3
1137431,1782,4
1137431,36866,5
1137431,43713,6
1138968,48105,1
1138968,42828,2
1138968,4559,3
1138968,34551,4
1141480,13176,1
1141480,47630,2
1141480,15842,3
1141480,8710,4
1141480,10644,5
1141480,4920,6
1141480,8193,7
1141480,43713,8
1141480,8986,9
1141480,3583,10
1141480,9387,11
1141480,45066,12
1141480,5131,13
1141480,33002,14
1141480,28849,15
1144929,48142,1
1144929,3389,2
1144929,31225,3
1145465,24799,1
1145465,13176,2
1145465,39928,3
1145465,34217,4
1145465,21567,5
1145465,6975,6
1145465,25072,7
1145465,29926,8
1145465,22035,9
1145465,25246,10
1145465,41844,11
1145465,16965,12
1145920,49235,1
1145920,32347,2
1145920,8239,3
1145920,5933,4
1145920,18891,5
1145961,46995,1
1145961,11079,2
1145961,16759,3
1145961,21521,4
1149132,15399,1
1149132,40709,2
1149132,42611,3
1149132,10312,4
1149132,33575,5
1149132,22290,6
1149132,1005,7
1149132,3098,8
1149132,24721,9
1149132,2966,10
1149132,23405,11
1149184,1194,1
1149184,14233,2
1149184,21386,3
1149184,48870,4
1149184,30567,5
1149184,11195,6
1149184,30334,7
1149184,46676,8
1149184,12745,9
1149184,37947,10
1154181,31225,1
1154612,44632,1
1154612,30489,2
1154612,22559,3
1154612,42536,4
1154612,27156,5
1154612,8467,6
1154612,44643,7
1154612,46616,8
1154612,5134,9
1154612,34668,10
1154612,33754,11
1154777,33055,1
1154777,39928,2
1154777,25659,3
1154777,41220,4
1158241,45007,1
1158241,5876,2
1158241,23165,3
1158830,17264,1
1158830,23734,2
1158830,5025,3
1162211,8903,1
1162211,44626,2
1166994,48988,1
1166994,14788,2
1166994,46842,3
1166994,42356,4
1166994,6991,5
1166994,16464,6
1166994,11352,7
1166994,43645,8
1170872,47601,1
1170872,18465,2
1170872,35640,3
1170872,35948,4
1170872,8670,5
1170872,14947,6
1170872,42585,7
1170872,41290,8
1170872,34658,9
1170872,33731,10
1170872,27959,11
1170872,36070,12
1170872,23400,13
1175028,21137,1
1175028,39275,2
1175028,37602,3
1175028,8277,4
1175028,17638,5
1175028,40852,6
1175028,13198,7
1175028,43967,8
1175028,30391,9
1176583,33543,1
1176583,34137,2
1176583,24035,3
1176583,18444,4
1176583,36332,5
1176583,11513,6
1176583,15995,7
1176583,30571,8
1176583,24838,9
1176583,8927,10
1176583,13176,11
1176583,41966,12
1176583,28769,13
1177903,12409,1
1177903,45007,2
1177903,22935,3
1177903,21903,4
1177903,23165,5
1177903,19678,6
1177903,36696,7
1177903,5612,8
1177946,26604,1
1177946,11777,2
1177946,23543,3
1177946,47626,4
1177946,6692,5
1177946,33731,6
1177946,19691,7
1177946,3142,8
1177946,32734,9
1177946,16462,10
1177946,30742,11
1177946,14150,12
1177946,6361,13
1177946,4853,14
1177946,13852,15
1179244,34819,1
1179244,36287,2
1179244,26620,3
1179244,22825,4
1179244,32347,5
1179244,24852,6
1182191,20367,1
1182191,5612,2
1182191,6182,3
1182191,47018,4
1182951,30489,1
1182951,24852,2
1182951,26165,3
1182951,39180,4
1182951,28849,5
1182951,42768,6
1182951,44514,7
1182951,38293,8
1182951,45771,9
1182951,7620,10
1182951,46667,11
1182951,24964,12
1182951,44422,13
1182951,20842,14
1182951,1158,15
1182951,17948,16
1182951,42736,17
1182951,14992,18
1182951,47626,19
1182951,38400,20
1183257,34492,1
1183257,23915,2
1183257,2229,3
1183257,30287,4
1183257,48988,5
1183257,46172,6
1183257,6350,7
1183257,19213,8
1183257,13966,9
1183257,21471,10
1183257,38175,11
1185674,11079,1
1185674,39812,2
1185674,12419,3
1189699,12145,1
1189699,47977,2
1189699,22328,3
1189699,1529,4
1192814,29447,1
1192814,29615,2
1192814,37066,3
1192814,30233,4
1192814,27395,5
1192814,30391,6
1192814,44570,7
1192814,47626,8
1192814,29487,9
1192814,31553,10
1194452,2966,1
1194452,24721,2
1194452,23291,3
1199615,47626,1
1199615,34126,2
1199615,31717,3
1199615,41950,4
1199615,35336,5
1199898,32792,1
1199898,12000,2
1199898,9681,3
1199898,32139,4
1199898,32052,5
1199898,27344,6
1199898,24852,7
1199898,45066,8
1199898,27966,9
1199898,47209,10
1199898,36735,11
1199898,46676,12
1199898,33754,13
1199898,17872,14
1199898,18523,15
1199898,24954,16
1199898,4957,17
1199898,40571,18
1199898,41787,19
1199898,19051,20
1199898,33276,21
1200303,32648,1
1200303,32293,2
1200303,29285,3
1200303,14761,4
1200303,31988,5
1200303,13740,6
1200303,20169,7
1200303,43227,8
1200303,1782,9
1200303,36866,10
1201330,33754,1
1201330,4957,2
1201330,33370,3
1201330,46676,4
1201330,33787,5
1201330,22124,6
1201330,40571,7
1201330,12745,8
1201330,10912,9
1201330,37947,10
1201330,1194,11
1201330,35951,12
1205618,28058,1
1205618,26351,2
1205618,35951,3
1205618,32642,4
1205618,33741,5
1207762,36543,1
1207762,39170,2
1207762,48800,3
1207762,39185,4
1207762,49615,5
1207762,9875,6
1207762,21645,7
1207762,1330,8
1207762,6128,9
1207762,48290,10
1207762,169,11
1207762,34749,12
1210985,4793,1
1210985,9637,2
1210985,49215,3
1210985,14332,4
1210985,10831,5
1210985,13049,6
1210985,6069,7
1210985,11130,8
1210985,27966,9
1210985,24489,10
1210985,17630,11
1210985,21137,12
1210985,48110,13
1210985,48079,14
1210985,20168,15
1210985,45364,16
1210985,39911,17
1210985,49175,18
1210985,43692,19
1210985,6187,20
1210985,24852,21
1210985,45774,22
1216869,36180,1
1216869,2966,2
1216869,28204,3
1219654,32096,1
1219654,27845,2
1221340,3583,1
1221340,49247,2
1221340,32035,3
1221340,12315,4
1221340,79,5
1221340,19154,6
1221340,13565,7
1221340,19446,8
1221340,24852,9
1221340,31915,10
1221340,21903,11
1221340,39216,12
1223316,35140,1
1223316,5876,2
1223316,22935,3
1223316,18288,4
1223316,24964,5
1223316,21417,6
1223316,42110,7
1223316,33636,8
1223316,21137,9
1223316,47672,10
1223316,13176,11
1223316,7559,12
1223316,1463,13
1223316,35383,14
1223316,3952,15
1224907,46979,1
1224907,24852,2
1224907,27104,3
1224907,16797,4
1224907,31717,5
1225000,4920,1
1225000,46906,2
1225000,33754,3
1225000,4957,4
1225000,33370,5
1225000,46676,6
1225000,18523,7
1225000,33787,8
1225000,22124,9
1225000,14917,10
1225000,45446,11
1225000,14233,12
1225619,4149,1
1225619,24489,2
1225619,47672,3
1225619,1463,4
1225619,30233,5
1225619,21137,6
1225619,30639,7
1225619,49235,8
1225619,22935,9
1225619,6543,10
1225619,22658,11
1225619,44449,12
1229178,6182,1
1229178,13176,2
1229178,47209,3
1229178,23165,4
1229178,5612,5
1229178,45007,6
1229178,22825,7
1229178,39877,8
1229178,10831,9
1229178,42701,10
1237400,45007,1
1237400,41950,2
1237400,6182,3
1244041,14947,1
1244041,21709,2
1244041,8638,3
1244041,13712,4
1244041,31343,5
1244041,32655,6
1244041,9217,7
1244041,47209,8
1244041,26369,9
1244041,12456,10
1244041,18908,11
1244041,37119,12
1244041,5025,13
1244041,23909,14
1244041,18849,15
1244041,5994,16
1244041,40203,17
1244041,32691,18
1244041,14891,19
1247527,13176,1
1247527,10863,2
1247527,17766,3
1247527,7076,4
1247527,28134,5
1247527,46157,6
1247527,20350,7
1247527,48835,8
1247527,33761,9
1247527,28985,10
1247527,5876,11
1247527,34358,12
1247527,11845,13
1247527,21198,14
1247527,27243,15
1247527,12206,16
1247527,14992,17
1250641,35956,1
1250641,49141,2
1250641,16797,3
1250641,27086,4
1250641,35833,5
1250733,5496,1
1250733,1998,2
1250733,30334,3
1250733,30567,4
1250733,48870,5
1250733,11195,6
1254066,40910,1
1254066,39922,2
1254066,44626,3
1254066,2646,4
1254066,43712,5
1254066,39408,6
1254066,24852,7
1254066,16768,8
1254066,37611,9
1261384,46149,1
1261384,10441,2
1261384,196,3
1261384,8953,4
1261384,40422,5
1261865,6182,1
1261865,48857,2
1261865,9666,3
1261865,47209,4
1261865,5612,5
1261865,46069,6
1262038,42754,1
1262038,37646,2
1262038,49683,3
1262038,13176,4
1262038,20734,5
1262038,30720,6
1262038,41950,7
1262038,24221,8
1262038,8138,9
1262038,48109,10
1262038,44219,11
1262038,35951,12
1262038,34966,13
1262038,37841,14
1262038,35688,15
1262038,36994,16
1262038,6111,17
1262038,2661,18
1262038,41966,19
1262038,8424,20
1262038,8193,21
1262038,5646,22
1268191,6184,1
1268191,12341,2
1268191,196,3
1268191,46149,4
1268191,13259,5
1269089,10644,1
1269089,31506,2
1269089,38596,3
1269089,39097,4
1269089,22963,5
1269089,5337,6
1269089,5025,7
1269089,21841,8
1269089,44201,9
1269089,21903,10
1269089,4942,11
1269089,24518,12
1269089,44142,13
1269089,10749,14
1271686,29126,1
1271686,36361,2
1271686,24852,3
1271686,25513,4
1271686,3583,5
1271686,47652,6
1271686,49273,7
1271686,39216,8
1271686,31915,9
1271686,26317,10
1271686,42300,11
1271686,46654,12
1271686,32864,13
1271686,1360,14
1271686,43352,15
1271686,44303,16
1271686,12315,17
1271686,26620,18
1271686,16321,19
1271686,21903,20
1272493,23400,1
1272493,21513,2
1272493,21903,3
1272493,42768,4
1272493,24964,5
1272493,8670,6
1272493,44142,7
1272493,44761,8
1272493,39076,9
1272493,41483,10
1272493,7021,11
1272493,41950,12
1273676,21903,1
1273676,24852,2
1273676,17794,3
1273676,41950,4
1273676,44359,5
1273676,30391,6
1273676,48745,7
1273676,46667,8
1273676,4086,9
1273676,22247,10
1273676,49478,11
1273676,10017,12
1273676,651,13
1273676,5134,14
1273676,31772,15
1275664,21137,1
1275664,11777,2
1275664,30233,3
1275664,23233,4
1275664,8022,5
1275664,39121,6
1275664,24852,7
1275664,21903,8
1275838,15592,1
1275838,49215,2
1275838,24852,3
1275838,34358,4
1275838,9203,5
1275838,5612,6
1275838,27531,7
1275838,32864,8
1275838,7963,9
1275838,38984,10
1275838,45007,11
1275838,14678,12
1275838,34126,13
1275838,39911,14
1275838,45364,15
1275838,6069,16
1275838,17224,17
1275838,21777,18
1275838,41259,19
1275838,12341,20
1275838,31683,21
1275838,9637,22
1275838,37646,23
1275838,13629,24
1275838,25005,25
1275838,4799,26
1275838,21927,27
1275838,17149,28
1275838,11130,29
1275838,5134,30
1275838,12745,31
1275838,9934,32
1275838,22849,33
1275838,26209,34
1275838,39812,35
1275838,46979,36
1275838,49175,37
1276879,29447,1
1276879,29615,2
1276879,30233,3
1276879,30391,4
1276879,44570,5
1276879,29487,6
1276879,2187,7
1276879,21137,8
1286484,49481,1
1286556,42768,1
1286556,23094,2
1286556,48493,3
1286556,3469,4
1286556,35951,5
1291785,48775,1
1291785,40709,2
1291785,30909,3
1291785,34126,4
1291785,20367,5
1291785,5612,6
1291785,6182,7
1294288,38650,1
1294288,45007,2
1294288,19048,3
1294288,41065,4
1294288,4367,5
1294288,5134,6
1294288,16185,7
1294288,24125,8
1294288,43713,9
1294288,21616,10
1294288,40604,11
1294288,13922,12
1303645,41777,1
1307894,46516,1
1307894,8048,2
1307894,49083,3
1307894,8013,4
1307894,42489,5
1307894,37104,6
1308004,27509,1
1308004,14947,2
1308004,31343,3
1308004,13712,4
1308004,2086,5
1308004,21938,6
1308004,22935,7
1308004,19816,8
1308004,47209,9
1308004,12456,10
1308004,7948,11
1308004,21376,12
1308004,1376,13
1308004,21709,14
1308004,12442,15
1308004,9217,16
1308004,116,17
1308004,23233,18
1308004,6873,19
1308004,26369,20
1308004,26133,21
1308004,32433,22
1310932,19887,1
1311494,46049,1
1311494,40709,2
1311494,2966,3
1311494,24721,4
1311494,25718,5
1311494,19548,6
1311494,23291,7
1316279,24852,1
1316279,4942,2
1316279,32030,3
1316279,44830,4
1316279,45066,5
1316279,18150,6
1316279,694,7
1316279,6111,8
1316279,42585,9
1316279,21903,10
1316279,21137,11
1316279,2846,12
1316279,39275,13
1316279,13988,14
1318871,12341,1
1318871,6184,2
1318871,10441,3
1318871,46149,4
1318871,196,5
1318871,14309,6
1321441,8903,1
1321974,36227,1
1321974,18174,2
1321974,22520,3
1321974,11613,4
1321974,18799,5
1321974,26525,6
1321974,5209,7
1321974,1832,8
1321974,39987,9
1321974,31591,10
1321974,12318,11
1321974,39978,12
1321974,3364,13
1321974,22633,14
1321974,17008,15
1321974,14252,16
1321974,33756,17
1321974,24629,18
1321974,34887,19
1321974,43867,20
1321974,35123,21
1321974,2192,22
1321974,13822,23
1321974,11749,24
1321974,45037,25
1321974,15599,26
1321974,31707,27
1321974,30123,28
1321974,47193,29
1321974,5315,30
1321974,23483,31
1321974,41302,32
1322450,45603,1
1322450,23729,2
1322450,28204,3
1322450,47766,4
1327957,29126,1
1327957,36361,2
1327957,49273,3
1327957,26620,4
1327957,2966,5
1327957,25513,6
1327957,21903,7
1327957,40587,8
1327957,20082,9
1327957,36758,10
1327957,33043,11
1331103,24010,1
1331103,13176,2
1335295,40836,1
1335295,8744,2
1335295,23803,3
1335295,46979,4
1335295,13966,5
1335295,12429,6
1335295,33360,7
1335295,15134,8
1335295,3808,9
1335295,29509,10
1335295,37266,11
1335295,32211,12
1335295,15869,13
1338309,4562,1
1338309,22451,2
1338309,13176,3
